record_id,Scorer Name,Goal Orientation,Engagement with Evidence,Collaborative Decision-Making,Strategic Planning,Cultural Responsiveness,Parent/Community Engagement,Academic Achievement,Candidate Experience/Expertise,Evaluation,School Culture Fit,call_number,prompt_name
580333,gpt-4.1-mini,3,1,2,2,0,1,0,0,0,1,2,Testing Prompt: 0.33864799102779874
244029,gpt-4.1-mini,4,4,2,4,0,0,1,0,0,0,2,Testing Prompt: 0.33864799102779874
586617,gpt-4.1-mini,4,3,4,4,0,0,1,0,1,1,2,Testing Prompt: 0.33864799102779874
601747,gpt-4.1-mini,1,1,1,1,0,0,0,0,0,0,2,Testing Prompt: 0.33864799102779874
238025,gpt-4.1-mini,4,4,2,4,0,0,1,1,0,1,2,Testing Prompt: 0.33864799102779874
555531,gpt-4.1-mini,3,1,2,1,0,0,0,0,0,1,2,Testing Prompt: 0.33864799102779874
561983,gpt-4.1-mini,4,2,1,3,1,0,1,0,1,0,2,Testing Prompt: 0.33864799102779874
524784,gpt-4.1-mini,4,3,4,4,0,0,0,0,0,1,2,Testing Prompt: 0.33864799102779874
584423,gpt-4.1-mini,2,1,2,1,0,0,0,0,0,1,2,Testing Prompt: 0.33864799102779874
253693,gpt-4.1-mini,4,1,4,4,0,0,0,0,0,1,2,Testing Prompt: 0.33864799102779874
232366,gpt-4.1-mini,3,1,1,2,0,0,0,0,0,0,2,Testing Prompt: 0.33864799102779874
174997,gpt-4.1-mini,3,1,1,2,0,0,0,0,0,0,2,Testing Prompt: 0.33864799102779874
704786,gpt-4.1-mini,3,3,1,3,0,0,1,1,0,0,2,Testing Prompt: 0.33864799102779874
556668,gpt-4.1-mini,2,1,4,2,0,0,0,0,1,0,2,Testing Prompt: 0.33864799102779874
717614,gpt-4.1-mini,2,1,2,2,0,0,0,0,0,0,2,Testing Prompt: 0.33864799102779874
550903,gpt-4.1-mini,4,4,4,4,0,0,1,1,1,0,2,Testing Prompt: 0.33864799102779874
706907,gpt-4.1-mini,3,3,1,3,0,0,1,1,1,0,2,Testing Prompt: 0.33864799102779874
257040,gpt-4.1-mini,3,3,4,3,0,0,1,0,0,1,2,Testing Prompt: 0.33864799102779874
172253,gpt-4.1-mini,3,4,4,2,0,0,0,0,0,1,2,Testing Prompt: 0.33864799102779874
590085,gpt-4.1-mini,4,4,2,4,0,0,1,1,0,0,2,Testing Prompt: 0.33864799102779874
600997,gpt-4.1-mini,4,4,3,4,0,0,1,1,0,1,2,Testing Prompt: 0.33864799102779874
640700,gpt-4.1-mini,3,3,1,3,0,0,1,1,0,0,2,Testing Prompt: 0.33864799102779874
576254,gpt-4.1-mini,2,3,1,2,0,0,0,0,0,0,2,Testing Prompt: 0.33864799102779874
242166,gpt-4.1-mini,3,1,4,3,0,0,0,0,0,1,2,Testing Prompt: 0.33864799102779874
293411,gpt-4.1-mini,2,1,1,2,1,0,0,0,0,1,2,Testing Prompt: 0.33864799102779874
257325,gpt-4.1-mini,3,4,3,3,0,0,0,0,0,1,2,Testing Prompt: 0.33864799102779874
291285,gpt-4.1-mini,4,4,3,3,0,0,1,0,1,1,2,Testing Prompt: 0.33864799102779874
601728,gpt-4.1-mini,3,3,1,3,0,0,1,0,0,0,2,Testing Prompt: 0.33864799102779874
247781,gpt-4.1-mini,3,4,4,3,0,0,0,0,0,1,2,Testing Prompt: 0.33864799102779874
511739,gpt-4.1-mini,2,1,1,1,0,0,0,0,0,1,2,Testing Prompt: 0.33864799102779874
264478,gpt-4.1-mini,4,3,4,4,0,1,0,0,0,1,2,Testing Prompt: 0.33864799102779874
534868,gpt-4.1-mini,3,1,2,2,0,0,0,0,0,1,2,Testing Prompt: 0.33864799102779874
557524,gpt-4.1-mini,2,1,1,2,0,0,0,1,0,1,2,Testing Prompt: 0.33864799102779874
216965,gpt-4.1-mini,3,4,3,3,0,0,0,0,0,1,2,Testing Prompt: 0.33864799102779874
630563,gpt-4.1-mini,2,1,2,2,0,0,0,0,0,1,2,Testing Prompt: 0.33864799102779874
529141,gpt-4.1-mini,1,1,2,1,0,0,0,0,0,0,2,Testing Prompt: 0.33864799102779874
184927,gpt-4.1-mini,4,4,3,4,0,0,1,1,0,1,2,Testing Prompt: 0.33864799102779874
190056,gpt-4.1-mini,2,1,1,2,0,0,0,0,0,1,2,Testing Prompt: 0.33864799102779874
546868,gpt-4.1-mini,3,3,2,3,0,0,0,0,0,1,2,Testing Prompt: 0.33864799102779874
613961,gpt-4.1-mini,4,1,1,4,0,0,1,0,0,1,2,Testing Prompt: 0.33864799102779874
505173,gpt-4.1-mini,4,1,4,4,0,0,0,1,1,1,2,Testing Prompt: 0.33864799102779874
551252,gpt-4.1-mini,3,3,3,4,0,1,0,1,1,1,2,Testing Prompt: 0.33864799102779874
700128,gpt-4.1-mini,2,1,3,2,0,0,0,0,0,1,2,Testing Prompt: 0.33864799102779874
225581,gpt-4.1-mini,4,4,3,4,1,0,1,1,0,1,2,Testing Prompt: 0.33864799102779874
211179,gpt-4.1-mini,2,1,1,2,0,0,0,1,0,0,2,Testing Prompt: 0.33864799102779874
530371,gpt-4.1-mini,4,4,1,4,0,0,1,1,0,0,2,Testing Prompt: 0.33864799102779874
588075,gpt-4.1-mini,3,1,3,3,0,0,0,0,0,0,2,Testing Prompt: 0.33864799102779874
264344,gpt-4.1-mini,4,4,1,4,0,0,0,0,0,0,2,Testing Prompt: 0.33864799102779874
545047,gpt-4.1-mini,3,3,1,3,0,0,1,0,0,1,2,Testing Prompt: 0.33864799102779874
525710,gpt-4.1-mini,4,3,1,4,0,0,1,1,1,1,2,Testing Prompt: 0.33864799102779874
215108,gpt-4.1-mini,4,4,3,4,0,0,1,0,1,1,2,Testing Prompt: 0.33864799102779874
632387,gpt-4.1-mini,2,1,1,2,0,0,0,0,0,0,2,Testing Prompt: 0.33864799102779874
528543,gpt-4.1-mini,3,3,1,3,0,0,0,0,0,1,2,Testing Prompt: 0.33864799102779874
543094,gpt-4.1-mini,3,4,4,3,0,0,1,0,0,1,2,Testing Prompt: 0.33864799102779874
217052,gpt-4.1-mini,2,1,1,1,0,1,0,0,0,1,2,Testing Prompt: 0.33864799102779874
240687,gpt-4.1-mini,2,3,1,2,0,0,0,1,0,0,2,Testing Prompt: 0.33864799102779874
231173,gpt-4.1-mini,4,3,3,4,0,1,1,0,0,1,2,Testing Prompt: 0.33864799102779874
591948,gpt-4.1-mini,4,4,0,3,0,0,0,0,0,1,2,Testing Prompt: 0.33864799102779874
558582,gpt-4.1-mini,2,1,3,1,0,0,0,0,0,0,2,Testing Prompt: 0.33864799102779874
581720,gpt-4.1-mini,4,4,4,4,1,0,1,0,1,0,2,Testing Prompt: 0.33864799102779874
248731,gpt-4.1-mini,3,2,4,3,0,0,0,0,0,0,2,Testing Prompt: 0.33864799102779874
249730,gpt-4.1-mini,2,1,1,1,0,0,0,0,0,0,2,Testing Prompt: 0.33864799102779874
242085,gpt-4.1-mini,4,3,0,3,0,0,0,0,0,0,2,Testing Prompt: 0.33864799102779874
200051,gpt-4.1-mini,3,3,0,2,0,0,0,1,0,0,2,Testing Prompt: 0.33864799102779874
628747,gpt-4.1-mini,3,0,0,2,0,0,0,0,0,1,2,Testing Prompt: 0.33864799102779874
188529,gpt-4.1-mini,3,1,0,2,0,0,1,0,0,0,2,Testing Prompt: 0.33864799102779874
218810,gpt-4.1-mini,2,1,3,1,0,1,0,1,0,0,2,Testing Prompt: 0.33864799102779874
575601,gpt-4.1-mini,3,2,0,2,0,0,0,0,0,1,2,Testing Prompt: 0.33864799102779874
225646,gpt-4.1-mini,3,3,1,3,0,0,0,1,0,1,2,Testing Prompt: 0.33864799102779874
564167,gpt-4.1-mini,3,3,0,3,1,0,1,1,1,0,2,Testing Prompt: 0.33864799102779874
613126,gpt-4.1-mini,4,4,3,4,0,0,1,0,0,1,2,Testing Prompt: 0.33864799102779874
263864,gpt-4.1-mini,4,3,0,4,0,0,0,0,0,1,2,Testing Prompt: 0.33864799102779874
264262,gpt-4.1-mini,2,1,1,2,0,0,0,0,0,0,2,Testing Prompt: 0.33864799102779874
207524,gpt-4.1-mini,3,3,1,3,0,0,1,1,0,0,2,Testing Prompt: 0.33864799102779874
503131,gpt-4.1-mini,2,3,1,2,0,0,0,0,0,1,2,Testing Prompt: 0.33864799102779874
195235,gpt-4.1-mini,2,3,1,2,0,0,1,0,0,0,2,Testing Prompt: 0.33864799102779874
643006,gpt-4.1-mini,3,4,1,3,0,0,1,0,0,1,2,Testing Prompt: 0.33864799102779874
238271,gpt-4.1-mini,4,3,4,4,0,0,1,0,0,1,2,Testing Prompt: 0.33864799102779874
207845,gpt-4.1-mini,3,3,1,2,1,0,0,0,0,1,2,Testing Prompt: 0.33864799102779874
219176,gpt-4.1-mini,4,3,1,4,0,1,1,1,0,0,2,Testing Prompt: 0.33864799102779874
614816,gpt-4.1-mini,4,3,4,4,0,0,0,0,1,1,2,Testing Prompt: 0.33864799102779874
266177,gpt-4.1-mini,3,1,3,3,0,0,0,0,0,0,2,Testing Prompt: 0.33864799102779874
506571,gpt-4.1-mini,3,3,1,3,0,0,1,1,0,0,2,Testing Prompt: 0.33864799102779874
208682,gpt-4.1-mini,3,3,4,3,0,0,1,0,1,0,2,Testing Prompt: 0.33864799102779874
573597,gpt-4.1-mini,3,2,1,3,0,0,1,0,0,0,2,Testing Prompt: 0.33864799102779874
704786,gpt-4.1-mini,3,3,1,3,0,0,1,1,0,0,3,Testing Prompt: 0.15935675611030542
215108,gpt-4.1-mini,4,4,4,4,1,1,1,1,1,1,3,Testing Prompt: 0.15935675611030542
184927,gpt-4.1-mini,3,4,3,3,0,0,1,1,0,1,3,Testing Prompt: 0.15935675611030542
274347,gpt-4.1-mini,3,4,4,3,0,0,1,0,0,0,3,Testing Prompt: 0.15935675611030542
607920,gpt-4.1-mini,2,1,2,2,0,0,0,0,0,1,3,Testing Prompt: 0.15935675611030542
585389,gpt-4.1-mini,2,1,3,2,0,0,0,0,1,1,3,Testing Prompt: 0.15935675611030542
231173,gpt-4.1-mini,3,4,3,3,0,0,1,1,0,1,3,Testing Prompt: 0.15935675611030542
291285,gpt-4.1-mini,3,4,3,3,0,0,1,1,0,1,3,Testing Prompt: 0.15935675611030542
172253,gpt-4.1-mini,2,3,3,2,0,0,0,0,0,1,3,Testing Prompt: 0.15935675611030542
550903,gpt-4.1-mini,4,4,4,4,1,1,1,1,1,1,3,Testing Prompt: 0.15935675611030542
546578,gpt-4.1-mini,2,2,1,2,0,0,1,0,0,1,3,Testing Prompt: 0.15935675611030542
211179,gpt-4.1-mini,2,1,1,2,0,0,0,1,0,0,3,Testing Prompt: 0.15935675611030542
225646,gpt-4.1-mini,2,2,1,2,0,0,0,1,0,1,3,Testing Prompt: 0.15935675611030542
614816,gpt-4.1-mini,4,4,4,4,0,0,0,1,1,1,3,Testing Prompt: 0.15935675611030542
643006,gpt-4.1-mini,3,4,2,3,0,0,1,0,0,1,3,Testing Prompt: 0.15935675611030542
558582,gpt-4.1-mini,1,1,3,1,0,0,0,0,0,0,3,Testing Prompt: 0.15935675611030542
561604,gpt-4.1-mini,3,2,1,3,0,0,0,1,0,0,3,Testing Prompt: 0.15935675611030542
641013,gpt-4.1-mini,3,3,3,3,0,0,0,0,1,0,3,Testing Prompt: 0.15935675611030542
257040,gpt-4.1-mini,3,3,4,3,0,1,1,0,0,1,3,Testing Prompt: 0.15935675611030542
248896,gpt-4.1-mini,3,3,1,3,0,0,0,0,0,0,3,Testing Prompt: 0.15935675611030542
216965,gpt-4.1-mini,3,4,3,3,0,0,0,0,0,1,3,Testing Prompt: 0.15935675611030542
506571,gpt-4.1-mini,2,2,1,2,0,0,0,1,0,0,3,Testing Prompt: 0.15935675611030542
581720,gpt-4.1-mini,4,4,4,4,1,0,1,0,0,1,3,Testing Prompt: 0.15935675611030542
190056,gpt-4.1-mini,2,1,1,1,0,0,0,0,0,0,3,Testing Prompt: 0.15935675611030542
556668,gpt-4.1-mini,3,1,4,3,0,0,0,0,1,0,3,Testing Prompt: 0.15935675611030542
242166,gpt-4.1-mini,2,1,4,2,0,0,0,0,0,1,3,Testing Prompt: 0.15935675611030542
591948,gpt-4.1-mini,3,4,1,3,0,0,0,0,0,1,3,Testing Prompt: 0.15935675611030542
601728,gpt-4.1-mini,2,3,1,2,0,0,0,0,0,0,3,Testing Prompt: 0.15935675611030542
219176,gpt-4.1-mini,4,4,1,4,0,1,1,0,0,0,3,Testing Prompt: 0.15935675611030542
242085,gpt-4.1-mini,3,1,1,3,0,0,0,0,0,0,3,Testing Prompt: 0.15935675611030542
717614,gpt-4.1-mini,2,1,1,1,0,1,0,0,0,0,3,Testing Prompt: 0.15935675611030542
211283,gpt-4.1-mini,4,4,4,4,0,0,0,0,0,0,3,Testing Prompt: 0.15935675611030542
215179,gpt-4.1-mini,3,1,1,2,0,0,0,0,0,1,3,Testing Prompt: 0.15935675611030542
232366,gpt-4.1-mini,3,1,1,3,0,0,1,0,0,0,3,Testing Prompt: 0.15935675611030542
700128,gpt-4.1-mini,2,1,4,2,0,0,0,0,0,1,3,Testing Prompt: 0.15935675611030542
600997,gpt-4.1-mini,4,4,1,4,0,0,1,1,1,1,3,Testing Prompt: 0.15935675611030542
249730,gpt-4.1-mini,2,1,1,1,0,0,0,0,0,0,3,Testing Prompt: 0.15935675611030542
263864,gpt-4.1-mini,4,3,3,4,0,0,1,0,0,0,3,Testing Prompt: 0.15935675611030542
266177,gpt-4.1-mini,3,1,3,3,0,0,0,0,0,0,3,Testing Prompt: 0.15935675611030542
217052,gpt-4.1-mini,3,1,1,2,0,1,0,0,0,1,3,Testing Prompt: 0.15935675611030542
534553,gpt-4.1-mini,2,2,1,2,0,0,1,1,0,1,3,Testing Prompt: 0.15935675611030542
555531,gpt-4.1-mini,3,1,1,2,0,0,0,0,0,0,3,Testing Prompt: 0.15935675611030542
263413,gpt-4.1-mini,4,4,1,4,0,0,1,0,0,0,3,Testing Prompt: 0.15935675611030542
188529,gpt-4.1-mini,2,2,1,2,0,0,0,0,1,0,3,Testing Prompt: 0.15935675611030542
590085,gpt-4.1-mini,3,3,1,3,0,0,1,1,1,0,3,Testing Prompt: 0.15935675611030542
628747,gpt-4.1-mini,2,1,1,2,0,0,0,0,0,1,3,Testing Prompt: 0.15935675611030542
630563,gpt-4.1-mini,2,3,1,2,0,1,0,0,0,1,3,Testing Prompt: 0.15935675611030542
584423,gpt-4.1-mini,3,3,1,2,0,0,0,0,0,1,3,Testing Prompt: 0.15935675611030542
238271,gpt-4.1-mini,4,2,4,4,0,0,1,0,0,1,3,Testing Prompt: 0.15935675611030542
632387,gpt-4.1-mini,2,1,1,2,0,1,0,0,0,0,3,Testing Prompt: 0.15935675611030542
557524,gpt-4.1-mini,2,1,1,2,0,0,0,1,0,1,3,Testing Prompt: 0.15935675611030542
561983,gpt-4.1-mini,4,1,1,3,1,0,1,1,1,1,3,Testing Prompt: 0.15935675611030542
282284,gpt-4.1-mini,4,1,1,4,0,0,0,0,0,1,3,Testing Prompt: 0.15935675611030542
580333,gpt-4.1-mini,2,1,1,2,0,0,0,0,0,1,3,Testing Prompt: 0.15935675611030542
640700,gpt-4.1-mini,3,4,1,2,0,0,1,1,0,0,3,Testing Prompt: 0.15935675611030542
253693,gpt-4.1-mini,4,1,4,4,0,0,1,0,1,1,3,Testing Prompt: 0.15935675611030542
511739,gpt-4.1-mini,2,1,1,1,0,0,0,0,0,1,3,Testing Prompt: 0.15935675611030542
613961,gpt-4.1-mini,4,3,1,4,0,0,1,0,0,1,3,Testing Prompt: 0.15935675611030542
525710,gpt-4.1-mini,4,4,4,4,0,1,1,1,0,1,3,Testing Prompt: 0.15935675611030542
293411,gpt-4.1-mini,2,1,2,2,1,0,0,0,0,1,3,Testing Prompt: 0.15935675611030542
248235,gpt-4.1-mini,4,4,3,4,0,0,1,1,1,1,3,Testing Prompt: 0.15935675611030542
613126,gpt-4.1-mini,4,4,4,4,0,1,1,0,0,1,3,Testing Prompt: 0.15935675611030542
174997,gpt-4.1-mini,2,1,1,2,0,0,0,1,0,0,3,Testing Prompt: 0.15935675611030542
244029,gpt-4.1-mini,3,4,1,3,0,0,1,0,0,0,3,Testing Prompt: 0.15935675611030542
530371,gpt-4.1-mini,4,3,1,4,0,0,1,1,0,1,3,Testing Prompt: 0.15935675611030542
264478,gpt-4.1-mini,3,3,4,3,0,1,0,0,0,1,3,Testing Prompt: 0.15935675611030542
644531,gpt-4.1-mini,3,3,1,3,0,0,0,0,0,1,3,Testing Prompt: 0.15935675611030542
217400,gpt-4.1-mini,2,1,1,2,0,0,0,1,0,1,3,Testing Prompt: 0.15935675611030542
505173,gpt-4.1-mini,4,3,3,4,0,0,0,1,1,1,3,Testing Prompt: 0.15935675611030542
218810,gpt-4.1-mini,2,1,1,2,0,0,0,1,0,1,3,Testing Prompt: 0.15935675611030542
576254,gpt-4.1-mini,2,3,1,2,0,0,0,0,0,0,3,Testing Prompt: 0.15935675611030542
264344,gpt-4.1-mini,3,3,4,3,0,0,1,0,0,1,3,Testing Prompt: 0.15935675611030542
247482,gpt-4.1-mini,3,3,3,3,0,0,1,1,1,1,3,Testing Prompt: 0.15935675611030542
575601,gpt-4.1-mini,3,3,1,3,0,0,1,0,0,1,3,Testing Prompt: 0.15935675611030542
208682,gpt-4.1-mini,3,3,4,3,0,1,1,1,1,0,3,Testing Prompt: 0.15935675611030542
247781,gpt-4.1-mini,3,3,1,3,0,0,0,0,0,1,3,Testing Prompt: 0.15935675611030542
225581,gpt-4.1-mini,4,4,2,4,1,0,1,0,0,1,3,Testing Prompt: 0.15935675611030542
200051,gpt-4.1-mini,3,3,1,3,0,0,1,0,0,0,3,Testing Prompt: 0.15935675611030542
551252,gpt-4.1-mini,4,3,3,4,0,1,0,0,1,1,3,Testing Prompt: 0.15935675611030542
207845,gpt-4.1-mini,3,3,3,3,1,0,0,0,0,1,3,Testing Prompt: 0.15935675611030542
225577,gpt-4.1-mini,2,3,3,3,0,0,0,1,1,0,3,Testing Prompt: 0.15935675611030542
207524,gpt-4.1-mini,2,3,1,2,0,0,1,0,0,0,3,Testing Prompt: 0.15935675611030542
543229,gpt-4.1-mini,3,1,1,3,0,0,0,0,0,1,3,Testing Prompt: 0.15935675611030542
238025,gpt-4.1-mini,4,4,1,4,0,0,1,1,0,1,3,Testing Prompt: 0.15935675611030542
524784,gpt-4.1-mini,4,1,1,4,0,0,0,0,0,1,3,Testing Prompt: 0.15935675611030542
573597,gpt-4.1-mini,3,1,0,2,0,0,1,1,0,1,3,Testing Prompt: 0.15935675611030542
264262,gpt-4.1-mini,2,1,0,2,0,0,0,0,0,0,3,Testing Prompt: 0.15935675611030542
615578,gpt-4.1-mini,4,4,4,4,1,0,1,1,1,1,3,Testing Prompt: 0.15935675611030542
706907,gpt-4.1-mini,2,3,0,3,0,0,0,0,1,0,3,Testing Prompt: 0.15935675611030542
195235,gpt-4.1-mini,2,1,1,2,0,0,1,0,0,0,3,Testing Prompt: 0.15935675611030542
601747,gpt-4.1-mini,1,1,0,1,0,0,0,0,0,0,3,Testing Prompt: 0.15935675611030542
512243,gpt-4.1-mini,2,1,4,2,0,1,0,0,0,1,3,Testing Prompt: 0.15935675611030542
588075,gpt-4.1-mini,3,1,1,3,0,0,0,0,0,0,3,Testing Prompt: 0.15935675611030542
600843,gpt-4.1-mini,2,3,1,2,0,0,0,0,0,1,3,Testing Prompt: 0.15935675611030542
735055,gpt-4.1-mini,4,2,1,4,1,0,0,0,0,1,3,Testing Prompt: 0.15935675611030542
503131,gpt-4.1-mini,3,3,1,2,0,0,0,0,0,1,3,Testing Prompt: 0.15935675611030542
529141,gpt-4.1-mini,1,1,0,1,0,0,0,0,0,0,3,Testing Prompt: 0.15935675611030542
543094,gpt-4.1-mini,3,4,4,3,0,0,1,0,0,1,3,Testing Prompt: 0.15935675611030542
534868,gpt-4.1-mini,2,1,1,1,0,0,0,0,0,1,3,Testing Prompt: 0.15935675611030542
226773,gpt-4.1-mini,3,3,4,4,0,0,0,0,1,1,3,Testing Prompt: 0.15935675611030542
545047,gpt-4.1-mini,2,2,2,2,0,0,1,1,0,1,3,Testing Prompt: 0.15935675611030542
546868,gpt-4.1-mini,2,4,1,3,0,0,0,0,0,0,3,Testing Prompt: 0.15935675611030542
529099,gpt-4.1-mini,2,1,1,2,0,0,0,1,0,0,3,Testing Prompt: 0.15935675611030542
505194,gpt-4.1-mini,3,3,1,3,0,0,0,0,0,1,3,Testing Prompt: 0.15935675611030542
703584,gpt-4.1-mini,3,1,1,2,0,0,1,0,0,1,3,Testing Prompt: 0.15935675611030542
240687,gpt-4.1-mini,2,3,1,3,0,0,0,0,0,0,3,Testing Prompt: 0.15935675611030542
257325,gpt-4.1-mini,3,3,4,3,0,0,0,0,0,1,3,Testing Prompt: 0.15935675611030542
704896,gpt-4.1-mini,3,1,1,3,0,0,0,1,0,0,3,Testing Prompt: 0.15935675611030542
528543,gpt-4.1-mini,4,3,1,3,0,0,0,0,0,1,3,Testing Prompt: 0.15935675611030542
167524,gpt-4.1-mini,3,1,1,1,0,0,0,0,0,1,3,Testing Prompt: 0.15935675611030542
564167,gpt-4.1-mini,3,3,1,3,1,0,1,1,1,0,3,Testing Prompt: 0.15935675611030542
248731,gpt-4.1-mini,3,3,4,3,0,0,0,0,1,0,3,Testing Prompt: 0.15935675611030542
586617,gpt-4.1-mini,3,1,4,3,0,0,1,1,0,0,3,Testing Prompt: 0.15935675611030542
184927,gpt-4.1-mini,4,4,4,4,1,0,1,1,0,1,4,Testing Prompt: 0.2885268149926842
643006,gpt-4.1-mini,3,3,3,3,0,0,1,0,1,1,4,Testing Prompt: 0.2885268149926842
195235,gpt-4.1-mini,2,3,1,2,0,0,1,0,0,0,4,Testing Prompt: 0.2885268149926842
632387,gpt-4.1-mini,2,2,1,2,0,1,0,0,0,0,4,Testing Prompt: 0.2885268149926842
613126,gpt-4.1-mini,4,4,4,4,0,0,1,0,0,1,4,Testing Prompt: 0.2885268149926842
564167,gpt-4.1-mini,3,3,3,3,1,0,1,1,1,0,4,Testing Prompt: 0.2885268149926842
640700,gpt-4.1-mini,3,3,1,2,0,0,1,1,0,0,4,Testing Prompt: 0.2885268149926842
226773,gpt-4.1-mini,3,2,4,3,0,1,0,0,0,1,4,Testing Prompt: 0.2885268149926842
503131,gpt-4.1-mini,3,3,1,2,0,0,0,0,0,1,4,Testing Prompt: 0.2885268149926842
573597,gpt-4.1-mini,3,3,1,3,0,0,1,0,0,1,4,Testing Prompt: 0.2885268149926842
253693,gpt-4.1-mini,4,3,4,4,0,0,1,0,1,1,4,Testing Prompt: 0.2885268149926842
188529,gpt-4.1-mini,2,2,1,2,0,0,0,0,1,0,4,Testing Prompt: 0.2885268149926842
601728,gpt-4.1-mini,2,3,1,2,0,0,0,0,1,0,4,Testing Prompt: 0.2885268149926842
534553,gpt-4.1-mini,3,3,1,3,0,0,1,0,0,1,4,Testing Prompt: 0.2885268149926842
546578,gpt-4.1-mini,3,2,1,3,0,0,1,0,0,1,4,Testing Prompt: 0.2885268149926842
215179,gpt-4.1-mini,3,2,1,2,0,0,0,0,0,1,4,Testing Prompt: 0.2885268149926842
551252,gpt-4.1-mini,4,4,4,4,0,1,1,1,1,1,4,Testing Prompt: 0.2885268149926842
543094,gpt-4.1-mini,3,4,3,3,0,0,1,0,0,1,4,Testing Prompt: 0.2885268149926842
219176,gpt-4.1-mini,4,3,4,4,0,1,1,1,0,1,4,Testing Prompt: 0.2885268149926842
266177,gpt-4.1-mini,3,2,3,3,0,0,0,0,0,0,4,Testing Prompt: 0.2885268149926842
264344,gpt-4.1-mini,3,3,1,3,0,0,1,0,0,0,4,Testing Prompt: 0.2885268149926842
581720,gpt-4.1-mini,4,4,4,4,1,0,1,0,1,1,4,Testing Prompt: 0.2885268149926842
628747,gpt-4.1-mini,2,1,0,2,0,0,0,0,0,1,4,Testing Prompt: 0.2885268149926842
614816,gpt-4.1-mini,3,3,4,3,0,0,0,0,1,0,4,Testing Prompt: 0.2885268149926842
613961,gpt-4.1-mini,4,3,0,3,0,0,1,0,0,1,4,Testing Prompt: 0.2885268149926842
700128,gpt-4.1-mini,2,2,4,2,0,0,0,0,0,1,4,Testing Prompt: 0.2885268149926842
263864,gpt-4.1-mini,4,3,0,4,0,0,1,0,0,0,4,Testing Prompt: 0.2885268149926842
706907,gpt-4.1-mini,3,2,0,3,0,0,0,1,1,0,4,Testing Prompt: 0.2885268149926842
534868,gpt-4.1-mini,2,1,0,1,0,0,0,0,0,1,4,Testing Prompt: 0.2885268149926842
556668,gpt-4.1-mini,3,1,3,3,0,0,1,0,1,0,4,Testing Prompt: 0.2885268149926842
561983,gpt-4.1-mini,4,1,0,3,1,0,1,1,1,0,4,Testing Prompt: 0.2885268149926842
543229,gpt-4.1-mini,4,3,0,4,0,0,1,0,0,0,4,Testing Prompt: 0.2885268149926842
528543,gpt-4.1-mini,3,2,0,3,0,0,0,0,0,1,4,Testing Prompt: 0.2885268149926842
200051,gpt-4.1-mini,3,1,0,3,0,0,1,1,0,0,4,Testing Prompt: 0.2885268149926842
248896,gpt-4.1-mini,3,2,0,3,0,0,1,0,0,0,4,Testing Prompt: 0.2885268149926842
615578,gpt-4.1-mini,4,0,4,4,1,0,1,0,1,1,4,Testing Prompt: 0.2885268149926842
641013,gpt-4.1-mini,3,3,1,3,0,0,1,0,0,0,4,Testing Prompt: 0.2885268149926842
247482,gpt-4.1-mini,3,3,3,3,0,0,1,0,1,1,4,Testing Prompt: 0.2885268149926842
167524,gpt-4.1-mini,4,0,4,2,0,0,0,0,0,1,4,Testing Prompt: 0.2885268149926842
585389,gpt-4.1-mini,4,0,4,3,0,0,0,0,1,1,4,Testing Prompt: 0.2885268149926842
257325,gpt-4.1-mini,2,4,4,2,0,0,0,0,0,1,4,Testing Prompt: 0.2885268149926842
600997,gpt-4.1-mini,4,4,4,4,0,0,1,1,1,1,4,Testing Prompt: 0.2885268149926842
529141,gpt-4.1-mini,2,3,1,1,0,0,0,0,0,0,4,Testing Prompt: 0.2885268149926842
511739,gpt-4.1-mini,2,1,1,1,0,0,0,0,0,1,4,Testing Prompt: 0.2885268149926842
506571,gpt-4.1-mini,3,3,1,3,0,0,1,1,0,0,4,Testing Prompt: 0.2885268149926842
242085,gpt-4.1-mini,3,1,1,2,0,0,1,1,0,0,4,Testing Prompt: 0.2885268149926842
215108,gpt-4.1-mini,4,4,4,4,1,0,1,0,0,1,4,Testing Prompt: 0.2885268149926842
247781,gpt-4.1-mini,3,4,3,3,0,0,0,0,0,1,4,Testing Prompt: 0.2885268149926842
218810,gpt-4.1-mini,2,3,1,2,0,0,0,1,0,0,4,Testing Prompt: 0.2885268149926842
240687,gpt-4.1-mini,3,1,1,2,0,0,1,1,1,0,4,Testing Prompt: 0.2885268149926842
172253,gpt-4.1-mini,3,4,4,3,0,0,0,0,0,1,4,Testing Prompt: 0.2885268149926842
600843,gpt-4.1-mini,2,2,1,2,0,1,0,1,0,1,4,Testing Prompt: 0.2885268149926842
282284,gpt-4.1-mini,3,2,2,2,0,0,0,0,0,1,4,Testing Prompt: 0.2885268149926842
717614,gpt-4.1-mini,2,2,2,1,0,1,0,0,0,1,4,Testing Prompt: 0.2885268149926842
263413,gpt-4.1-mini,4,4,4,4,0,0,1,1,0,1,4,Testing Prompt: 0.2885268149926842
225577,gpt-4.1-mini,3,3,1,3,0,0,0,0,1,0,4,Testing Prompt: 0.2885268149926842
248731,gpt-4.1-mini,3,1,4,3,0,0,0,0,0,1,4,Testing Prompt: 0.2885268149926842
274347,gpt-4.1-mini,4,4,4,4,0,0,1,0,0,1,4,Testing Prompt: 0.2885268149926842
561604,gpt-4.1-mini,3,1,1,2,0,0,0,1,0,0,4,Testing Prompt: 0.2885268149926842
