record_id,Scorer Name,Goal Orientation,Confidence Score for Goal Orientation,Engagement with Evidence,Confidence Score for Engagement with Evidence,Collaborative Decision-Making,Confidence Score for Collaborative Decision-Making,Strategic Planning,Confidence Score for Strategic Planning,Cultural Responsiveness,Confidence Score for Cultural Responsiveness,Parent/Community Engagement,Confidence Score for Parent/Community Engagement,Academic Achievement,Confidence Score for Academic Achievement,Candidate Experience/Expertise,Confidence Score for Candidate Experience/Expertise,Evaluation,Confidence Score for Evaluation,School Culture Fit,Confidence Score for School Culture Fit,call_number,prompt_name,codebook_type
211179,us.anthropic.claude-sonnet-4-20250514-v1:0,2,0.8,1,0.9,1,0.9,2,0.8,0,0.9,0,0.9,0,0.8,1,0.9,0,0.9,0,0.9,1,Testing Prompt: 0.35749678316407485,cot
226773,us.anthropic.claude-sonnet-4-20250514-v1:0,3,0.8,3,0.8,3,0.9,3,0.8,0,0.9,0,0.9,0,0.8,0,0.8,1,0.9,1,0.8,1,Testing Prompt: 0.35749678316407485,cot
219176,us.anthropic.claude-sonnet-4-20250514-v1:0,4,0.9,4,0.9,3,0.8,4,0.9,0,0.9,1,0.8,1,0.9,1,0.8,0,0.8,0,0.8,1,Testing Prompt: 0.35749678316407485,cot
293411,us.anthropic.claude-sonnet-4-20250514-v1:0,3,0.8,1,0.9,3,0.8,2,0.8,1,0.8,0,0.8,0,0.8,0,0.8,1,0.8,1,0.9,1,Testing Prompt: 0.35749678316407485,cot
543229,us.anthropic.claude-sonnet-4-20250514-v1:0,4,0.9,2,0.8,4,0.9,4,0.9,0,0.9,0,0.9,1,0.8,0,0.8,0,0.8,1,0.8,1,Testing Prompt: 0.35749678316407485,cot
528543,us.anthropic.claude-sonnet-4-20250514-v1:0,3,0.8,3,0.8,2,0.8,3,0.8,0,0.9,0,0.9,0,0.8,0,0.8,0,0.8,1,0.8,1,Testing Prompt: 0.35749678316407485,cot
195235,us.anthropic.claude-sonnet-4-20250514-v1:0,2,0.8,2,0.7,3,0.8,2,0.8,0,0.9,0,0.9,0,0.7,0,0.8,0,0.8,1,0.8,1,Testing Prompt: 0.35749678316407485,cot
218810,us.anthropic.claude-sonnet-4-20250514-v1:0,2,0.8,1,0.9,3,0.8,2,0.8,0,0.9,0,0.9,0,0.8,1,0.9,1,0.8,1,0.8,1,Testing Prompt: 0.35749678316407485,cot
534553,us.anthropic.claude-sonnet-4-20250514-v1:0,3,0.8,3,0.8,1,0.9,3,0.8,0,0.9,0,0.9,1,0.8,1,0.8,0,0.8,0,0.8,1,Testing Prompt: 0.35749678316407485,cot
641013,us.anthropic.claude-sonnet-4-20250514-v1:0,3,0.8,3,0.8,4,0.8,3,0.8,0,0.9,0,0.9,0,0.8,0,0.8,1,0.8,1,0.8,1,Testing Prompt: 0.35749678316407485,cot
263413,us.anthropic.claude-sonnet-4-20250514-v1:0,4,0.9,4,0.9,4,0.8,4,0.8,0,0.9,0,0.9,1,0.9,1,0.8,0,0.8,0,0.8,1,Testing Prompt: 0.35749678316407485,cot
640700,us.anthropic.claude-sonnet-4-20250514-v1:0,3,0.8,3,0.9,1,0.9,2,0.8,0,0.9,0,0.9,1,0.8,1,0.8,0,0.8,0,0.8,1,Testing Prompt: 0.35749678316407485,cot
264262,us.anthropic.claude-sonnet-4-20250514-v1:0,2,0.85,1,0.95,1,0.9,2,0.8,0,0.95,0,0.95,0,0.9,0,0.85,0,0.9,0,0.9,1,Testing Prompt: 0.35749678316407485,cot
704786,us.anthropic.claude-sonnet-4-20250514-v1:0,3,0.9,4,0.95,1,0.95,3,0.85,0,0.9,0,0.95,1,0.9,1,0.95,1,0.85,0,0.85,1,Testing Prompt: 0.35749678316407485,cot
706907,us.anthropic.claude-sonnet-4-20250514-v1:0,2,0.8,3,0.9,3,0.9,3,0.85,0,0.9,0,0.95,1,0.85,0,0.8,1,0.9,1,0.85,1,Testing Prompt: 0.35749678316407485,cot
291285,us.anthropic.claude-sonnet-4-20250514-v1:0,4,0.95,4,0.95,4,0.9,4,0.9,0,0.9,0,0.95,1,0.9,1,0.9,1,0.85,1,0.9,1,Testing Prompt: 0.35749678316407485,cot
184927,us.anthropic.claude-sonnet-4-20250514-v1:0,4,0.95,4,0.9,4,0.9,4,0.9,0,0.85,0,0.95,1,0.9,1,0.85,0,0.8,1,0.95,1,Testing Prompt: 0.35749678316407485,cot
561983,us.anthropic.claude-sonnet-4-20250514-v1:0,3,0.85,3,0.9,1,0.85,3,0.85,1,0.9,0,0.95,1,0.85,1,0.9,1,0.85,1,0.9,1,Testing Prompt: 0.35749678316407485,cot
576254,us.anthropic.claude-sonnet-4-20250514-v1:0,1,0.9,3,0.8,1,0.9,1,0.8,0,0.9,0,0.9,0,0.8,0,0.8,1,0.7,1,0.8,1,Testing Prompt: 0.35749678316407485,cot
529141,us.anthropic.claude-sonnet-4-20250514-v1:0,2,0.8,1,0.9,3,0.8,2,0.7,0,0.9,0,0.9,0,0.9,0,0.8,0,0.8,0,0.8,1,Testing Prompt: 0.35749678316407485,cot
188529,us.anthropic.claude-sonnet-4-20250514-v1:0,2,0.7,1,0.8,1,0.9,2,0.7,0,0.9,0,0.9,1,0.8,0,0.8,1,0.8,0,0.8,1,Testing Prompt: 0.35749678316407485,cot
505173,us.anthropic.claude-sonnet-4-20250514-v1:0,3,0.8,3,0.8,4,0.9,4,0.8,0,0.8,0,0.9,0,0.7,1,0.9,1,0.8,1,0.9,1,Testing Prompt: 0.35749678316407485,cot
556668,us.anthropic.claude-sonnet-4-20250514-v1:0,2,0.7,1,0.8,4,0.9,3,0.8,0,0.9,0,0.9,1,0.8,0,0.8,1,0.9,1,0.9,1,Testing Prompt: 0.35749678316407485,cot
257040,us.anthropic.claude-sonnet-4-20250514-v1:0,3,0.8,2,0.7,4,0.9,4,0.8,0,0.9,0,0.9,1,0.7,0,0.8,1,0.8,1,0.8,1,Testing Prompt: 0.35749678316407485,cot
557524,us.anthropic.claude-sonnet-4-20250514-v1:0,2,0.8,1,0.9,1,0.85,2,0.75,0,0.9,0,0.95,0,0.9,0,0.8,1,0.7,1,0.8,1,Testing Prompt: 0.35749678316407485,cot
524784,us.anthropic.claude-sonnet-4-20250514-v1:0,4,0.9,1,0.9,3,0.8,4,0.85,0,0.9,0,0.9,1,0.8,1,0.75,1,0.8,1,0.85,1,Testing Prompt: 0.35749678316407485,cot
580333,us.anthropic.claude-sonnet-4-20250514-v1:0,2,0.75,1,0.9,2,0.8,2,0.8,0,0.9,0,0.9,1,0.7,1,0.8,1,0.8,1,0.85,1,Testing Prompt: 0.35749678316407485,cot
545047,us.anthropic.claude-sonnet-4-20250514-v1:0,2,0.8,3,0.85,2,0.75,2,0.8,0,0.9,0,0.9,1,0.8,1,0.85,0,0.8,0,0.8,1,Testing Prompt: 0.35749678316407485,cot
644531,us.anthropic.claude-sonnet-4-20250514-v1:0,2,0.8,3,0.85,3,0.8,3,0.8,0,0.9,0,0.9,1,0.8,1,0.8,0,0.85,1,0.85,1,Testing Prompt: 0.35749678316407485,cot
585389,us.anthropic.claude-sonnet-4-20250514-v1:0,1,0.8,1,0.9,4,0.9,2,0.8,0,0.9,0,0.9,1,0.75,1,0.8,1,0.9,1,0.8,1,Testing Prompt: 0.35749678316407485,cot
615578,us.anthropic.claude-sonnet-4-20250514-v1:0,4,0.9,4,0.85,3,0.8,4,0.9,1,0.9,0,0.95,1,0.9,1,0.85,1,0.9,1,0.85,1,Testing Prompt: 0.35749678316407485,cot
614816,us.anthropic.claude-sonnet-4-20250514-v1:0,2,0.8,2,0.75,4,0.9,2,0.75,0,0.95,0,0.95,0,0.9,0,0.85,1,0.9,0,0.8,1,Testing Prompt: 0.35749678316407485,cot
190056,us.anthropic.claude-sonnet-4-20250514-v1:0,2,0.75,1,0.9,3,0.8,2,0.7,1,0.85,0,0.95,0,0.9,0,0.9,0,0.85,0,0.8,1,Testing Prompt: 0.35749678316407485,cot
503131,us.anthropic.claude-sonnet-4-20250514-v1:0,2,0.75,4,0.9,1,0.8,2,0.75,0,0.9,0,0.95,0,0.9,0,0.85,0,0.9,1,0.9,1,Testing Prompt: 0.35749678316407485,cot
581720,us.anthropic.claude-sonnet-4-20250514-v1:0,4,0.9,4,0.9,3,0.85,4,0.85,1,0.9,0,0.95,1,0.9,1,0.85,1,0.8,1,0.9,1,Testing Prompt: 0.35749678316407485,cot
735055,us.anthropic.claude-sonnet-4-20250514-v1:0,2,0.75,2,0.8,4,0.85,3,0.8,0,0.95,0,0.95,0,0.9,1,0.9,0,0.85,1,0.9,1,Testing Prompt: 0.35749678316407485,cot
253693,us.anthropic.claude-sonnet-4-20250514-v1:0,2,0.8,1,0.9,4,0.85,2,0.75,0,0.95,0,0.9,1,0.7,0,0.85,1,0.8,1,0.85,1,Testing Prompt: 0.35749678316407485,cot
613126,us.anthropic.claude-sonnet-4-20250514-v1:0,4,0.9,4,0.85,3,0.8,4,0.85,0,0.9,0,0.85,1,0.85,0,0.8,0,0.75,1,0.8,1,Testing Prompt: 0.35749678316407485,cot
555531,us.anthropic.claude-sonnet-4-20250514-v1:0,2,0.75,2,0.7,3,0.8,2,0.7,0,0.9,0,0.85,1,0.75,0,0.8,0,0.8,1,0.85,1,Testing Prompt: 0.35749678316407485,cot
573597,us.anthropic.claude-sonnet-4-20250514-v1:0,3,0.8,3,0.85,1,0.8,2,0.75,0,0.9,0,0.9,1,0.8,0,0.85,0,0.85,1,0.75,1,Testing Prompt: 0.35749678316407485,cot
546868,us.anthropic.claude-sonnet-4-20250514-v1:0,2,0.85,2,0.8,3,0.75,2,0.8,0,0.9,0,0.9,0,0.85,0,0.85,1,0.75,0,0.8,1,Testing Prompt: 0.35749678316407485,cot
591948,us.anthropic.claude-sonnet-4-20250514-v1:0,2,0.8,3,0.8,3,0.8,2,0.75,0,0.9,0,0.85,1,0.75,0,0.85,0,0.8,1,0.8,1,Testing Prompt: 0.35749678316407485,cot
558582,us.anthropic.claude-sonnet-4-20250514-v1:0,1,0.9,1,0.95,3,0.8,1,0.9,0,0.9,0,0.9,0,0.9,0,0.9,1,0.7,1,0.8,1,Testing Prompt: 0.35749678316407485,cot
248235,us.anthropic.claude-sonnet-4-20250514-v1:0,4,0.9,4,0.9,4,0.85,4,0.9,0,0.9,1,0.8,1,0.85,1,0.9,1,0.8,1,0.85,1,Testing Prompt: 0.35749678316407485,cot
242166,us.anthropic.claude-sonnet-4-20250514-v1:0,2,0.8,1,0.9,3,0.9,2,0.8,0,0.9,0,0.9,0,0.9,0,0.9,1,0.8,1,0.9,1,Testing Prompt: 0.35749678316407485,cot
208682,us.anthropic.claude-sonnet-4-20250514-v1:0,3,0.8,1,0.9,3,0.85,3,0.8,0,0.9,0,0.9,1,0.8,0,0.9,1,0.8,1,0.85,1,Testing Prompt: 0.35749678316407485,cot
217052,us.anthropic.claude-sonnet-4-20250514-v1:0,2,0.7,1,0.9,2,0.8,1,0.85,0,0.9,1,0.8,0,0.9,0,0.9,0,0.9,1,0.9,1,Testing Prompt: 0.35749678316407485,cot
561604,us.anthropic.claude-sonnet-4-20250514-v1:0,2,0.8,2,0.8,1,0.9,2,0.8,0,0.9,0,0.9,0,0.9,1,0.8,0,0.9,0,0.9,1,Testing Prompt: 0.35749678316407485,cot
200051,us.anthropic.claude-sonnet-4-20250514-v1:0,2,0.8,3,0.85,1,0.9,2,0.8,0,0.95,0,0.95,1,0.85,0,0.8,0,0.9,0,0.9,1,Testing Prompt: 0.35749678316407485,cot
643006,us.anthropic.claude-sonnet-4-20250514-v1:0,4,0.9,3,0.85,3,0.8,4,0.85,0,0.9,0,0.9,1,0.9,0,0.8,1,0.85,1,0.9,1,Testing Prompt: 0.35749678316407485,cot
632387,us.anthropic.claude-sonnet-4-20250514-v1:0,2,0.8,1,0.85,4,0.9,2,0.8,0,0.9,0,0.9,0,0.85,0,0.9,0,0.85,0,0.85,1,Testing Prompt: 0.35749678316407485,cot
248896,us.anthropic.claude-sonnet-4-20250514-v1:0,3,0.8,3,0.85,2,0.8,3,0.8,0,0.9,0,0.9,1,0.85,0,0.9,0,0.85,0,0.85,1,Testing Prompt: 0.35749678316407485,cot
238271,us.anthropic.claude-sonnet-4-20250514-v1:0,4,0.9,1,0.8,4,0.9,4,0.85,0,0.9,0,0.9,1,0.85,0,0.85,1,0.85,1,0.9,1,Testing Prompt: 0.35749678316407485,cot
215108,us.anthropic.claude-sonnet-4-20250514-v1:0,4,0.9,1,0.8,4,0.9,4,0.9,1,0.8,0,0.9,1,0.85,0,0.85,1,0.8,1,0.85,1,Testing Prompt: 0.35749678316407485,cot
534868,us.anthropic.claude-sonnet-4-20250514-v1:0,2,0.8,1,0.9,2,0.7,2,0.7,0,0.9,0,0.9,0,0.9,0,0.8,1,0.7,1,0.8,1,Testing Prompt: 0.35749678316407485,cot
242085,us.anthropic.claude-sonnet-4-20250514-v1:0,4,0.9,3,0.8,1,0.7,3,0.8,0,0.9,0,0.9,1,0.8,1,0.8,1,0.7,1,0.7,1,Testing Prompt: 0.35749678316407485,cot
207845,us.anthropic.claude-sonnet-4-20250514-v1:0,2,0.8,4,0.9,3,0.8,2,0.7,1,0.9,0,0.8,0,0.8,1,0.8,0,0.7,1,0.8,1,Testing Prompt: 0.35749678316407485,cot
601747,us.anthropic.claude-sonnet-4-20250514-v1:0,1,0.9,1,0.9,1,0.8,1,0.9,0,0.9,0,0.9,0,0.8,0,0.9,1,0.7,0,0.8,1,Testing Prompt: 0.35749678316407485,cot
216965,us.anthropic.claude-sonnet-4-20250514-v1:0,2,0.7,4,0.9,3,0.8,4,0.8,0,0.8,1,0.7,0,0.8,1,0.8,0,0.7,1,0.9,1,Testing Prompt: 0.35749678316407485,cot
263864,us.anthropic.claude-sonnet-4-20250514-v1:0,4,0.8,2,0.7,2,0.7,4,0.9,0,0.9,0,0.9,1,0.7,1,0.8,1,0.7,1,0.8,1,Testing Prompt: 0.35749678316407485,cot
506571,us.anthropic.claude-sonnet-4-20250514-v1:0,3,0.8,3,0.8,2,0.7,3,0.8,0,0.9,0,0.9,1,0.8,1,0.9,0,0.8,1,0.7,1,Testing Prompt: 0.35749678316407485,cot
238025,us.anthropic.claude-sonnet-4-20250514-v1:0,4,0.9,4,0.9,3,0.8,4,0.9,0,0.9,0,0.9,1,0.9,1,0.8,0,0.8,1,0.8,1,Testing Prompt: 0.35749678316407485,cot
264478,us.anthropic.claude-sonnet-4-20250514-v1:0,2,0.8,2,0.7,4,0.9,2,0.8,0,0.9,0,0.9,0,0.8,0,0.8,0,0.7,1,0.9,1,Testing Prompt: 0.35749678316407485,cot
225581,us.anthropic.claude-sonnet-4-20250514-v1:0,4,0.9,4,0.9,3,0.8,4,0.9,1,0.9,0,0.9,1,0.9,1,0.9,0,0.8,1,0.8,1,Testing Prompt: 0.35749678316407485,cot
232366,us.anthropic.claude-sonnet-4-20250514-v1:0,2,0.7,2,0.8,1,0.8,1,0.8,0,0.9,0,0.9,1,0.8,0,0.7,0,0.8,0,0.8,1,Testing Prompt: 0.35749678316407485,cot
600997,us.anthropic.claude-sonnet-4-20250514-v1:0,3,0.8,3,0.8,3,0.8,4,0.9,0,0.9,0,0.9,1,0.9,1,0.9,1,0.8,1,0.9,1,Testing Prompt: 0.35749678316407485,cot
511739,us.anthropic.claude-sonnet-4-20250514-v1:0,2,0.9,1,0.95,1,0.9,1,0.9,0,0.95,0,0.9,0,0.9,0,0.9,0,0.9,1,0.85,1,Testing Prompt: 0.35749678316407485,cot
505194,us.anthropic.claude-sonnet-4-20250514-v1:0,2,0.8,2,0.8,3,0.85,2,0.8,0,0.9,0,0.9,0,0.85,1,0.8,1,0.8,0,0.8,1,Testing Prompt: 0.35749678316407485,cot
628747,us.anthropic.claude-sonnet-4-20250514-v1:0,2,0.85,1,0.9,3,0.8,2,0.8,0,0.9,0,0.9,0,0.85,0,0.9,0,0.85,1,0.8,1,Testing Prompt: 0.35749678316407485,cot
546578,us.anthropic.claude-sonnet-4-20250514-v1:0,3,0.85,1,0.9,1,0.85,1,0.8,0,0.9,0,0.9,1,0.85,0,0.9,0,0.9,1,0.8,1,Testing Prompt: 0.35749678316407485,cot
543094,us.anthropic.claude-sonnet-4-20250514-v1:0,3,0.8,4,0.9,4,0.85,3,0.8,0,0.9,0,0.9,1,0.85,0,0.9,1,0.8,1,0.85,1,Testing Prompt: 0.35749678316407485,cot
512243,us.anthropic.claude-sonnet-4-20250514-v1:0,2,0.8,1,0.9,4,0.85,2,0.8,0,0.9,1,0.8,0,0.85,1,0.8,1,0.8,1,0.85,1,Testing Prompt: 0.35749678316407485,cot
264344,us.anthropic.claude-sonnet-4-20250514-v1:0,3,0.85,3,0.8,3,0.75,2,0.7,0,0.95,0,0.95,1,0.8,0,0.9,0,0.9,1,0.75,1,Testing Prompt: 0.35749678316407485,cot
564167,us.anthropic.claude-sonnet-4-20250514-v1:0,3,0.8,4,0.9,2,0.75,4,0.85,1,0.85,0,0.9,1,0.85,1,0.8,1,0.85,1,0.9,1,Testing Prompt: 0.35749678316407485,cot
231173,us.anthropic.claude-sonnet-4-20250514-v1:0,4,0.9,4,0.95,4,0.9,4,0.85,0,0.95,1,0.8,1,0.85,0,0.85,0,0.85,1,0.85,1,Testing Prompt: 0.35749678316407485,cot
247781,us.anthropic.claude-sonnet-4-20250514-v1:0,2,0.75,3,0.85,2,0.7,2,0.75,0,0.95,0,0.95,0,0.85,0,0.9,1,0.75,1,0.85,1,Testing Prompt: 0.35749678316407485,cot
588075,us.anthropic.claude-sonnet-4-20250514-v1:0,2,0.7,2,0.75,3,0.8,2,0.7,0,0.95,0,0.95,0,0.9,0,0.9,0,0.9,0,0.85,1,Testing Prompt: 0.35749678316407485,cot
257325,us.anthropic.claude-sonnet-4-20250514-v1:0,2,0.75,3,0.8,4,0.9,2,0.7,0,0.95,0,0.95,1,0.75,0,0.9,0,0.9,1,0.8,1,Testing Prompt: 0.35749678316407485,cot
704896,us.anthropic.claude-sonnet-4-20250514-v1:0,2,0.8,3,0.9,1,0.9,2,0.8,0,0.95,0,0.95,0,0.9,1,0.9,0,0.9,1,0.8,1,Testing Prompt: 0.35749678316407485,cot
601728,us.anthropic.claude-sonnet-4-20250514-v1:0,2,0.8,3,0.9,3,0.9,2,0.8,0,0.95,0,0.95,0,0.9,0,0.9,1,0.8,0,0.9,1,Testing Prompt: 0.35749678316407485,cot
172253,us.anthropic.claude-sonnet-4-20250514-v1:0,3,0.8,3,0.9,4,0.9,3,0.8,0,0.9,0,0.9,0,0.9,0,0.9,0,0.9,1,0.9,1,Testing Prompt: 0.35749678316407485,cot
550903,us.anthropic.claude-sonnet-4-20250514-v1:0,4,0.9,2,0.8,3,0.9,4,0.9,0,0.9,0,0.9,0,0.8,0,0.9,1,0.9,1,0.9,1,Testing Prompt: 0.35749678316407485,cot
530371,us.anthropic.claude-sonnet-4-20250514-v1:0,4,0.9,3,0.9,2,0.8,4,0.9,0,0.9,0,0.9,1,0.9,1,0.9,0,0.9,0,0.8,1,Testing Prompt: 0.35749678316407485,cot
207524,us.anthropic.claude-sonnet-4-20250514-v1:0,2,0.8,3,0.9,2,0.8,2,0.8,0,0.9,0,0.9,1,0.8,0,0.9,0,0.9,0,0.9,1,Testing Prompt: 0.35749678316407485,cot
529099,us.anthropic.claude-sonnet-4-20250514-v1:0,2,0.85,1,0.9,2,0.75,3,0.8,0,0.95,0,0.95,0,0.9,0,0.85,1,0.8,1,0.85,1,Testing Prompt: 0.35749678316407485,cot
225577,us.anthropic.claude-sonnet-4-20250514-v1:0,2,0.8,3,0.85,4,0.9,2,0.75,0,0.95,0,0.95,1,0.8,0,0.9,1,0.85,0,0.85,1,Testing Prompt: 0.35749678316407485,cot
211283,us.anthropic.claude-sonnet-4-20250514-v1:0,3,0.85,3,0.8,4,0.9,4,0.85,0,0.95,0,0.95,0,0.85,0,0.9,1,0.85,1,0.85,1,Testing Prompt: 0.35749678316407485,cot
240687,us.anthropic.claude-sonnet-4-20250514-v1:0,1,0.9,3,0.85,2,0.8,1,0.85,0,0.95,0,0.95,1,0.8,0,0.9,1,0.85,0,0.9,1,Testing Prompt: 0.35749678316407485,cot
282284,us.anthropic.claude-sonnet-4-20250514-v1:0,2,0.8,1,0.9,3,0.85,2,0.75,0,0.95,0,0.95,0,0.85,0,0.9,1,0.8,1,0.85,1,Testing Prompt: 0.35749678316407485,cot
630563,us.anthropic.claude-sonnet-4-20250514-v1:0,2,0.8,4,0.9,4,0.9,2,0.75,0,0.95,0,0.95,0,0.9,0,0.9,0,0.85,1,0.85,1,Testing Prompt: 0.35749678316407485,cot
274347,us.anthropic.claude-sonnet-4-20250514-v1:0,4,0.9,4,0.9,4,0.85,4,0.9,0,0.95,0,0.95,1,0.8,0,0.9,0,0.9,1,0.8,1,Testing Prompt: 0.35749678316407485,cot
551252,us.anthropic.claude-sonnet-4-20250514-v1:0,2,0.7,2,0.75,4,0.85,2,0.7,0,0.9,1,0.8,1,0.75,1,0.8,1,0.85,1,0.9,1,Testing Prompt: 0.35749678316407485,cot
247482,us.anthropic.claude-sonnet-4-20250514-v1:0,2,0.75,2,0.8,3,0.8,2,0.75,0,0.95,0,0.9,1,0.8,1,0.8,1,0.85,1,0.8,1,Testing Prompt: 0.35749678316407485,cot
600843,us.anthropic.claude-sonnet-4-20250514-v1:0,2,0.8,2,0.75,3,0.8,1,0.85,0,0.95,1,0.8,0,0.9,0,0.9,1,0.75,1,0.8,1,Testing Prompt: 0.35749678316407485,cot
249730,us.anthropic.claude-sonnet-4-20250514-v1:0,1,0.9,1,0.95,1,0.9,1,0.9,0,0.95,0,0.95,0,0.85,0,0.95,0,0.95,0,0.9,1,Testing Prompt: 0.35749678316407485,cot
217400,us.anthropic.claude-sonnet-4-20250514-v1:0,2,0.75,1,0.9,3,0.8,2,0.75,0,0.95,0,0.9,1,0.8,1,0.75,1,0.7,0,0.85,1,Testing Prompt: 0.35749678316407485,cot
525710,us.anthropic.claude-sonnet-4-20250514-v1:0,3,0.8,4,0.9,3,0.7,3,0.8,0,0.9,0,0.9,1,0.8,1,0.9,1,0.8,1,0.9,1,Testing Prompt: 0.35749678316407485,cot
244029,us.anthropic.claude-sonnet-4-20250514-v1:0,3,0.8,4,0.9,3,0.7,3,0.8,0,0.9,0,0.9,1,0.9,1,0.8,1,0.8,0,0.7,1,Testing Prompt: 0.35749678316407485,cot
584423,us.anthropic.claude-sonnet-4-20250514-v1:0,2,0.8,2,0.7,4,0.8,2,0.8,0,0.9,0,0.9,0,0.9,0,0.9,0,0.9,1,0.9,1,Testing Prompt: 0.35749678316407485,cot
215179,us.anthropic.claude-sonnet-4-20250514-v1:0,2,0.7,1,0.8,1,0.8,1,0.8,0,0.9,0,0.9,1,0.7,0,0.8,0,0.9,1,0.9,1,Testing Prompt: 0.35749678316407485,cot
700128,us.anthropic.claude-sonnet-4-20250514-v1:0,2,0.8,3,0.8,4,0.9,2,0.7,0,0.9,0,0.9,0,0.9,0,0.9,0,0.9,1,0.9,1,Testing Prompt: 0.35749678316407485,cot
225646,us.anthropic.claude-sonnet-4-20250514-v1:0,2,0.7,2,0.7,3,0.8,3,0.8,0,0.9,0,0.9,0,0.8,1,0.9,0,0.8,1,0.8,1,Testing Prompt: 0.35749678316407485,cot
248731,us.anthropic.claude-sonnet-4-20250514-v1:0,2,0.8,2,0.9,4,0.9,2,0.8,0,0.95,0,0.95,0,0.7,0,0.9,1,0.9,1,0.85,1,Testing Prompt: 0.35749678316407485,cot
590085,us.anthropic.claude-sonnet-4-20250514-v1:0,3,0.8,3,0.85,1,0.9,3,0.85,0,0.9,0,0.9,1,0.8,1,0.85,0,0.8,0,0.8,1,Testing Prompt: 0.35749678316407485,cot
717614,us.anthropic.claude-sonnet-4-20250514-v1:0,2,0.8,1,0.9,2,0.8,2,0.8,0,0.9,0,0.9,0,0.85,0,0.9,0,0.85,1,0.8,1,Testing Prompt: 0.35749678316407485,cot
266177,us.anthropic.claude-sonnet-4-20250514-v1:0,3,0.8,2,0.75,4,0.85,3,0.8,0,0.9,0,0.9,0,0.8,0,0.9,1,0.8,1,0.85,1,Testing Prompt: 0.35749678316407485,cot
167524,us.anthropic.claude-sonnet-4-20250514-v1:0,2,0.8,2,0.85,2,0.8,1,0.85,0,0.9,0,0.9,0,0.8,1,0.9,0,0.85,1,0.9,1,Testing Prompt: 0.35749678316407485,cot
