record_id,Scorer Name,Goal Orientation,Confidence Score for Goal Orientation,Engagement with Evidence,Confidence Score for Engagement with Evidence,Collaborative Decision-Making,Confidence Score for Collaborative Decision-Making,Strategic Planning,Confidence Score for Strategic Planning,Cultural Responsiveness,Confidence Score for Cultural Responsiveness,Parent/Community Engagement,Confidence Score for Parent/Community Engagement,Academic Achievement,Confidence Score for Academic Achievement,Candidate Experience/Expertise,Confidence Score for Candidate Experience/Expertise,Evaluation,Confidence Score for Evaluation,School Culture Fit,Confidence Score for School Culture Fit,call_number,prompt_name,codebook_type
700128,gpt-5,2,0.68,3,0.7,3,0.64,1,0.74,0,0.95,0,0.95,0,0.93,0,0.95,0,0.95,1,0.86,1,Testing Prompt: 0.6429227220918827,examples
528543,gpt-5,4,0.71,3,0.67,1,0.72,4,0.64,0,0.96,0,0.97,0,0.88,0,0.95,0,0.92,1,0.86,1,Testing Prompt: 0.6429227220918827,examples
600997,gpt-5,4,0.9,4,0.9,3,0.7,4,0.88,0,0.96,0,0.94,1,0.9,1,0.89,1,0.88,1,0.91,1,Testing Prompt: 0.6429227220918827,examples
703584,gpt-5,2,0.77,1,0.83,1,0.84,2,0.7,0,0.96,0,0.95,1,0.82,0,0.95,0,0.95,1,0.88,1,Testing Prompt: 0.6429227220918827,examples
546578,gpt-5,2,0.74,2,0.66,1,0.87,2,0.76,0,0.96,0,0.97,0,0.78,0,0.95,0,0.95,1,0.82,1,Testing Prompt: 0.6429227220918827,examples
530371,gpt-5,3,0.7,3,0.68,1,0.83,3,0.72,0,0.96,0,0.96,1,0.87,1,0.86,0,0.92,1,0.83,1,Testing Prompt: 0.6429227220918827,examples
717614,gpt-5,2,0.76,2,0.72,3,0.77,2,0.67,0,0.97,0,0.97,0,0.92,0,0.95,0,0.95,0,0.91,1,Testing Prompt: 0.6429227220918827,examples
591948,gpt-5,3,0.74,3,0.8,3,0.7,2,0.76,0,0.96,0,0.97,0,0.9,0,0.95,1,0.86,1,0.86,1,Testing Prompt: 0.6429227220918827,examples
190056,gpt-5,2,0.68,1,0.74,3,0.7,2,0.6,1,0.7,0,0.9,0,0.85,0,0.9,0,0.9,0,0.6,1,Testing Prompt: 0.6429227220918827,examples
524784,gpt-5,3,0.75,3,0.7,3,0.8,4,0.75,0,0.9,0,0.95,0,0.75,0,0.9,0,0.85,1,0.8,1,Testing Prompt: 0.6429227220918827,examples
511739,gpt-5,2,0.6,1,0.95,1,0.8,1,0.9,0,0.95,0,0.95,0,0.95,0,0.95,0,0.95,1,0.8,1,Testing Prompt: 0.6429227220918827,examples
264262,gpt-5,2,0.8,1,0.9,1,0.85,2,0.75,0,0.95,0,0.95,0,0.95,0,0.95,0,0.95,0,0.9,1,Testing Prompt: 0.6429227220918827,examples
174997,gpt-5,2,0.7,1,0.9,3,0.8,2,0.7,0,0.95,0,0.95,0,0.9,1,0.8,0,0.9,0,0.9,1,Testing Prompt: 0.6429227220918827,examples
248731,gpt-5,2,0.6,4,0.8,4,0.9,3,0.75,0,0.95,0,0.95,1,0.7,0,0.9,1,0.75,1,0.85,1,Testing Prompt: 0.6429227220918827,examples
640700,gpt-5,4,0.75,4,0.8,1,0.9,4,0.8,0,0.95,0,0.95,1,0.9,1,0.85,0,0.9,0,0.9,1,Testing Prompt: 0.6429227220918827,examples
512243,gpt-5,2,0.7,2,0.8,4,0.85,2,0.7,0,0.95,0,0.95,0,0.95,0,0.95,0,0.9,0,0.9,1,Testing Prompt: 0.6429227220918827,examples
263413,gpt-5,4,0.84,4,0.86,2,0.62,4,0.82,0,0.95,0,0.95,1,0.88,0,0.78,1,0.82,0,0.75,1,Testing Prompt: 0.6429227220918827,examples
264478,gpt-5,2,0.78,2,0.66,3,0.74,3,0.73,0,0.96,0,0.93,0,0.93,0,0.93,0,0.82,1,0.79,1,Testing Prompt: 0.6429227220918827,examples
225581,gpt-5,4,0.88,4,0.88,2,0.61,4,0.81,1,0.86,0,0.95,1,0.86,1,0.83,0,0.73,0,0.65,1,Testing Prompt: 0.6429227220918827,examples
231173,gpt-5,4,0.83,4,0.8,3,0.76,3,0.72,0,0.96,0,0.9,1,0.85,0,0.87,0,0.78,1,0.78,1,Testing Prompt: 0.6429227220918827,examples
607920,gpt-5,2,0.78,1,0.88,3,0.77,3,0.75,0,0.95,0,0.95,0,0.94,0,0.94,0,0.9,1,0.84,1,Testing Prompt: 0.6429227220918827,examples
613126,gpt-5,4,0.86,4,0.85,3,0.74,3,0.69,0,0.96,0,0.94,1,0.88,0,0.89,0,0.86,1,0.78,1,Testing Prompt: 0.6429227220918827,examples
226773,gpt-5,2,0.8,1,0.85,3,0.83,3,0.76,0,0.96,0,0.95,0,0.95,0,0.92,1,0.8,1,0.82,1,Testing Prompt: 0.6429227220918827,examples
630563,gpt-5,2,0.77,3,0.79,3,0.8,2,0.71,0,0.96,0,0.94,0,0.95,0,0.94,0,0.92,1,0.83,1,Testing Prompt: 0.6429227220918827,examples
586617,gpt-5,3,0.68,2,0.62,4,0.79,3,0.65,0,0.9,0,0.9,1,0.78,1,0.83,0,0.86,0,0.7,1,Testing Prompt: 0.6429227220918827,examples
503131,gpt-5,2,0.73,4,0.81,1,0.74,1,0.78,0,0.93,0,0.8,0,0.88,0,0.9,0,0.86,1,0.77,1,Testing Prompt: 0.6429227220918827,examples
588075,gpt-5,2,0.78,2,0.76,3,0.83,2,0.8,0,0.95,0,0.95,0,0.88,0,0.92,0,0.92,0,0.88,1,Testing Prompt: 0.6429227220918827,examples
247482,gpt-5,3,0.67,3,0.64,4,0.8,2,0.73,0,0.92,0,0.9,1,0.82,1,0.78,1,0.86,0,0.75,1,Testing Prompt: 0.6429227220918827,examples
534553,gpt-5,3,0.75,3,0.74,1,0.89,4,0.72,0,0.95,0,0.95,1,0.86,1,0.83,0,0.92,1,0.7,1,Testing Prompt: 0.6429227220918827,examples
264344,gpt-5,4,0.82,4,0.78,3,0.84,3,0.76,0,0.95,0,0.95,1,0.86,0,0.88,0,0.9,1,0.78,1,Testing Prompt: 0.6429227220918827,examples
217052,gpt-5,1,0.86,1,0.91,2,0.7,1,0.9,0,0.94,1,0.73,0,0.92,0,0.94,0,0.95,1,0.82,1,Testing Prompt: 0.6429227220918827,examples
613961,gpt-5,4,0.84,4,0.81,1,0.76,4,0.8,0,0.95,0,0.95,1,0.86,0,0.88,0,0.91,1,0.8,1,Testing Prompt: 0.6429227220918827,examples
257040,gpt-5,2,0.6,1,0.8,3,0.7,2,0.6,0,0.9,0,0.9,1,0.7,0,0.9,0,0.9,1,0.8,1,Testing Prompt: 0.6429227220918827,examples
546868,gpt-5,2,0.7,3,0.8,3,0.8,3,0.7,0,0.95,0,0.95,0,0.95,0,0.95,0,0.95,0,0.9,1,Testing Prompt: 0.6429227220918827,examples
188529,gpt-5,2,0.6,1,0.8,1,0.8,2,0.7,0,0.95,0,0.95,1,0.7,0,0.95,1,0.75,0,0.9,1,Testing Prompt: 0.6429227220918827,examples
195235,gpt-5,3,0.6,2,0.6,3,0.85,2,0.7,0,0.95,0,0.95,1,0.8,0,0.95,0,0.95,0,0.8,1,Testing Prompt: 0.6429227220918827,examples
545047,gpt-5,2,0.6,4,0.8,3,0.75,3,0.7,0,0.95,0,0.95,1,0.8,1,0.9,1,0.8,0,0.85,1,Testing Prompt: 0.6429227220918827,examples
238271,gpt-5,3,0.75,3,0.8,4,0.85,4,0.75,0,0.9,0,0.95,1,0.85,0,0.9,0,0.9,1,0.85,1,Testing Prompt: 0.6429227220918827,examples
211283,gpt-5,2,0.7,3,0.8,4,0.85,3,0.8,0,0.95,0,0.95,0,0.95,0,0.95,1,0.8,0,0.8,1,Testing Prompt: 0.6429227220918827,examples
211179,gpt-5,2,0.7,1,0.9,1,0.9,2,0.75,0,0.95,0,0.95,0,0.9,1,0.9,0,0.95,0,0.9,1,Testing Prompt: 0.6429227220918827,examples
534868,gpt-5,2,0.72,1,0.84,3,0.65,1,0.78,0,0.93,0,0.95,0,0.93,0,0.95,0,0.95,1,0.9,1,Testing Prompt: 0.6429227220918827,examples
225646,gpt-5,3,0.7,2,0.74,3,0.78,3,0.69,0,0.96,0,0.97,0,0.85,1,0.92,0,0.95,1,0.86,1,Testing Prompt: 0.6429227220918827,examples
242085,gpt-5,3,0.77,2,0.79,1,0.9,3,0.76,0,0.97,0,0.98,1,0.88,1,0.91,0,0.96,0,0.95,1,Testing Prompt: 0.6429227220918827,examples
551252,gpt-5,2,0.68,2,0.74,4,0.71,3,0.64,0,0.96,1,0.82,0,0.8,1,0.86,1,0.88,1,0.9,1,Testing Prompt: 0.6429227220918827,examples
238025,gpt-5,4,0.66,4,0.86,1,0.86,4,0.84,0,0.97,0,0.98,1,0.93,0,0.94,0,0.96,0,0.95,1,Testing Prompt: 0.6429227220918827,examples
706907,gpt-5,2,0.75,3,0.73,3,0.7,3,0.71,0,0.97,0,0.98,1,0.8,0,0.95,1,0.9,1,0.82,1,Testing Prompt: 0.6429227220918827,examples
590085,gpt-5,3,0.78,3,0.76,1,0.92,3,0.8,0,0.97,0,0.97,1,0.88,1,0.9,1,0.89,0,0.95,1,Testing Prompt: 0.6429227220918827,examples
628747,gpt-5,2,0.84,2,0.79,3,0.77,2,0.8,0,0.97,0,0.98,0,0.9,0,0.96,0,0.96,1,0.83,1,Testing Prompt: 0.6429227220918827,examples
561983,gpt-5,3,0.68,3,0.72,1,0.78,2,0.6,1,0.85,0,0.95,0,0.65,1,0.9,1,0.86,1,0.8,1,Testing Prompt: 0.6429227220918827,examples
550903,gpt-5,3,0.62,3,0.66,4,0.86,4,0.8,0,0.7,1,0.88,1,0.82,0,0.78,1,0.9,1,0.84,1,Testing Prompt: 0.6429227220918827,examples
585389,gpt-5,2,0.74,1,0.86,3,0.88,2,0.68,0,0.95,0,0.96,0,0.84,0,0.9,1,0.92,1,0.8,1,Testing Prompt: 0.6429227220918827,examples
274347,gpt-5,4,0.82,4,0.88,4,0.9,4,0.86,0,0.95,0,0.96,1,0.88,0,0.92,0,0.78,1,0.82,1,Testing Prompt: 0.6429227220918827,examples
581720,gpt-5,4,0.76,4,0.84,3,0.82,3,0.72,1,0.9,0,0.97,1,0.88,0,0.86,0,0.74,1,0.86,1,Testing Prompt: 0.6429227220918827,examples
244029,gpt-5,3,0.78,4,0.9,4,0.84,3,0.78,0,0.96,0,0.96,1,0.9,1,0.82,1,0.82,0,0.72,1,Testing Prompt: 0.6429227220918827,examples
643006,gpt-5,3,0.76,3,0.78,3,0.82,3,0.78,0,0.96,0,0.96,1,0.86,0,0.9,1,0.86,1,0.86,1,Testing Prompt: 0.6429227220918827,examples
505194,gpt-5,2,0.74,2,0.8,3,0.82,3,0.76,0,0.96,0,0.96,0,0.9,0,0.92,0,0.88,1,0.8,1,Testing Prompt: 0.6429227220918827,examples
584423,gpt-5,2,0.78,3,0.7,4,0.74,2,0.65,0,0.95,0,0.95,0,0.93,0,0.93,0,0.93,1,0.92,1,Testing Prompt: 0.6429227220918827,examples
200051,gpt-5,3,0.82,3,0.86,1,0.91,3,0.77,0,0.96,0,0.96,1,0.9,0,0.92,0,0.88,0,0.95,1,Testing Prompt: 0.6429227220918827,examples
184927,gpt-5,4,0.8,4,0.86,4,0.83,4,0.82,0,0.96,0,0.96,1,0.92,1,0.9,0,0.9,1,0.9,1,Testing Prompt: 0.6429227220918827,examples
291285,gpt-5,4,0.84,4,0.88,3,0.81,4,0.86,0,0.96,0,0.96,0,0.78,1,0.9,1,0.86,1,0.89,1,Testing Prompt: 0.6429227220918827,examples
644531,gpt-5,2,0.78,3,0.8,3,0.78,3,0.74,0,0.96,0,0.96,0,0.86,0,0.92,0,0.92,1,0.9,1,Testing Prompt: 0.6429227220918827,examples
555531,gpt-5,3,0.76,3,0.7,3,0.72,2,0.72,0,0.96,0,0.95,0,0.78,0,0.92,0,0.89,1,0.88,1,Testing Prompt: 0.6429227220918827,examples
216965,gpt-5,2,0.82,3,0.78,1,0.83,2,0.78,0,0.96,0,0.96,0,0.9,0,0.92,0,0.92,1,0.9,1,Testing Prompt: 0.6429227220918827,examples
207524,gpt-5,3,0.78,4,0.82,3,0.8,3,0.78,0,0.96,0,0.96,1,0.9,0,0.92,1,0.86,0,0.95,1,Testing Prompt: 0.6429227220918827,examples
576254,gpt-5,2,0.68,3,0.82,1,0.76,2,0.7,0,0.95,0,0.95,0,0.95,0,0.9,1,0.86,1,0.8,1,Testing Prompt: 0.6429227220918827,examples
600843,gpt-5,2,0.74,2,0.66,3,0.78,2,0.73,0,0.95,1,0.8,0,0.95,0,0.95,0,0.85,1,0.78,1,Testing Prompt: 0.6429227220918827,examples
172253,gpt-5,2,0.72,4,0.86,4,0.88,2,0.68,0,0.95,0,0.95,0,0.93,0,0.93,0,0.9,1,0.84,1,Testing Prompt: 0.6429227220918827,examples
506571,gpt-5,3,0.8,4,0.88,3,0.8,4,0.84,0,0.95,0,0.95,1,0.86,1,0.86,0,0.88,0,0.78,1,Testing Prompt: 0.6429227220918827,examples
225577,gpt-5,3,0.77,3,0.82,4,0.86,4,0.82,0,0.95,0,0.95,0,0.88,0,0.9,1,0.86,0,0.85,1,Testing Prompt: 0.6429227220918827,examples
219176,gpt-5,4,0.82,4,0.84,3,0.78,4,0.84,0,0.95,1,0.82,1,0.9,1,0.88,0,0.92,0,0.86,1,Testing Prompt: 0.6429227220918827,examples
558582,gpt-5,1,0.8,1,0.92,3,0.8,2,0.76,0,0.96,0,0.96,0,0.96,0,0.94,1,0.88,1,0.8,1,Testing Prompt: 0.6429227220918827,examples
215179,gpt-5,2,0.76,2,0.74,3,0.78,2,0.72,0,0.95,0,0.95,0,0.9,0,0.9,0,0.9,1,0.82,1,Testing Prompt: 0.6429227220918827,examples
282284,gpt-5,2,0.73,1,0.86,3,0.68,2,0.64,0,0.93,0,0.95,0,0.88,0,0.95,0,0.92,1,0.78,1,Testing Prompt: 0.6429227220918827,examples
257325,gpt-5,2,0.72,4,0.84,4,0.9,3,0.65,0,0.95,0,0.96,0,0.89,0,0.95,0,0.94,1,0.8,1,Testing Prompt: 0.6429227220918827,examples
641013,gpt-5,2,0.69,2,0.78,3,0.77,2,0.7,0,0.93,0,0.95,0,0.72,0,0.94,1,0.86,1,0.84,1,Testing Prompt: 0.6429227220918827,examples
564167,gpt-5,3,0.78,4,0.87,1,0.9,3,0.82,1,0.83,0,0.96,1,0.86,1,0.88,1,0.89,1,0.82,1,Testing Prompt: 0.6429227220918827,examples
573597,gpt-5,3,0.8,4,0.88,1,0.93,4,0.83,1,0.71,0,0.97,1,0.9,0,0.94,1,0.88,1,0.87,1,Testing Prompt: 0.6429227220918827,examples
601747,gpt-5,1,0.88,1,0.95,1,0.94,2,0.76,0,0.97,0,0.98,0,0.95,0,0.96,1,0.9,0,0.95,1,Testing Prompt: 0.6429227220918827,examples
248896,gpt-5,3,0.67,4,0.86,3,0.84,2,0.73,0,0.95,0,0.96,1,0.83,0,0.95,0,0.93,0,0.88,1,Testing Prompt: 0.6429227220918827,examples
529141,gpt-5,2,0.86,2,0.8,3,0.85,2,0.8,0,0.97,0,0.98,0,0.96,0,0.97,0,0.94,0,0.95,1,Testing Prompt: 0.6429227220918827,examples
557524,gpt-5,2,0.78,1,0.86,3,0.6,2,0.7,0,0.95,0,0.95,0,0.95,0,0.9,0,0.95,1,0.95,1,Testing Prompt: 0.6429227220918827,examples
